17.418	-12.777	2.611	-49.665	352.308	83.569	0.000	1
17.518	-12.777	2.611	-49.665	352.308	83.569	0.000	1
17.611	-12.777	2.611	-49.665	352.308	83.569	0.000	1
17.719	-12.559	2.641	-49.641	352.308	83.569	0.000	1
17.819	-11.832	2.740	-49.559	352.308	83.569	0.000	1
17.919	-10.824	2.877	-49.445	352.308	83.569	0.000	1
18.007	-10.127	2.972	-49.367	352.308	83.569	0.000	1
18.120	-9.406	3.070	-49.285	352.308	83.569	0.000	1
18.220	-8.681	3.168	-49.204	352.308	83.569	0.000	1
18.315	-7.705	3.301	-49.094	352.308	83.569	0.000	1
18.420	-7.012	3.395	-49.016	352.308	83.569	0.000	1
18.520	-6.091	3.520	-48.912	352.308	83.569	0.000	1
18.607	-5.404	3.614	-48.834	352.120	83.569	0.000	1
18.718	-4.528	3.758	-48.736	349.501	83.569	0.000	1
18.811	-3.814	3.929	-48.655	345.036	83.569	0.000	1
18.921	-3.814	3.929	-48.655	339.213	83.569	0.000	1
19.011	-3.814	3.929	-48.655	329.965	83.569	0.000	1
19.122	-3.814	3.929	-48.655	322.933	83.569	0.000	1
19.205	-3.814	3.929	-48.655	316.212	83.569	0.000	1
19.305	-3.814	3.929	-48.655	306.899	83.569	0.000	1
19.405	-3.814	3.929	-48.655	300.223	83.569	0.000	1
19.506	-3.814	3.929	-48.655	292.146	83.569	0.000	1
19.606	-3.814	3.929	-48.655	288.331	83.569	0.000	1
19.706	-3.814	3.929	-48.655	285.834	83.569	0.000	1
19.806	-3.814	3.929	-48.655	285.742	83.569	0.000	1
19.906	-3.814	3.929	-48.655	285.742	83.569	0.000	1
20.007	-3.564	4.821	-48.627	285.742	83.569	0.000	1
20.107	-3.374	5.498	-48.606	285.742	83.569	0.000	1
20.207	-3.175	6.208	-48.583	285.742	83.569	0.000	1
20.307	-3.175	6.208	-48.583	285.742	83.569	0.000	1
20.407	-3.175	6.208	-48.583	285.557	83.569	0.000	1
20.508	-3.175	6.208	-48.583	282.585	83.569	0.000	1
20.608	-3.175	6.208	-48.583	278.218	83.569	0.000	1
20.707	-3.175	6.208	-48.583	270.246	263.569	180.000	1
20.808	-3.175	6.208	-48.583	277.606	263.569	180.000	1
20.908	-3.175	6.208	-48.583	285.589	263.570	180.000	1
21.009	-3.175	6.208	-48.583	292.639	263.570	180.000	1
21.107	-3.175	6.208	-48.583	302.239	263.570	180.000	1
21.209	-3.175	6.208	-48.583	309.279	263.570	180.000	1
21.309	-3.175	6.208	-48.583	316.302	263.570	180.000	1
21.409	-3.175	6.208	-48.583	325.683	263.570	180.000	1
21.510	-3.175	6.208	-48.583	330.792	263.570	180.000	1
21.610	-3.175	6.208	-48.583	334.156	263.570	180.000	1
21.710	-3.175	6.208	-48.583	335.509	263.570	180.000	1
21.810	-3.175	6.208	-48.583	335.509	263.570	180.000	1
21.907	-3.175	6.208	-48.583	335.509	263.570	180.000	1
22.011	-3.175	6.208	-48.583	335.509	263.570	180.000	1
22.111	-3.175	6.208	-48.583	335.509	263.570	180.000	1
22.211	-3.175	6.208	-48.583	335.509	263.570	180.000	1
22.311	-3.175	6.208	-48.583	335.509	263.570	180.000	1
22.411	-3.175	6.208	-48.583	337.527	263.570	180.000	1
22.512	-3.175	6.208	-48.583	338.736	263.570	180.000	1
22.612	-3.175	6.208	-48.583	338.736	263.570	180.000	1
22.712	-3.175	6.208	-48.583	338.749	265.728	179.217	1
22.812	-3.175	6.208	-48.583	338.846	269.686	177.785	1
22.907	-3.175	6.208	-48.583	339.342	277.910	174.846	1
23.013	-3.175	6.208	-48.583	340.135	285.382	172.255	1
23.111	-3.175	6.208	-48.583	341.644	295.076	169.075	1
23.213	-3.175	6.208	-48.583	343.106	302.273	166.893	1
23.313	-3.175	6.208	-48.583	344.921	309.754	164.830	1
23.413	-3.175	6.208	-48.583	347.039	317.313	162.995	1
23.514	-3.175	6.208	-48.583	349.596	325.420	161.351	1
23.614	-3.175	6.208	-48.583	352.136	332.780	160.181	1
23.714	-3.175	6.208	-48.583	354.781	339.994	159.357	1
23.814	-3.175	6.208	-48.583	357.516	347.170	158.875	1
23.914	-3.175	6.208	-48.583	0.537	354.948	158.742	1
24.015	-3.175	6.208	-48.583	4.252	4.584	159.146	1
24.110	-3.175	6.208	-48.583	6.178	9.719	159.613	1
24.207	-3.175	6.208	-48.583	7.305	12.803	159.975	1
24.315	-3.175	6.208	-48.583	7.661	13.792	160.104	1
24.415	-3.175	6.208	-48.583	7.661	13.792	160.104	1
24.516	-3.175	6.208	-48.583	7.661	13.792	160.104	1
24.616	-3.175	6.208	-48.583	7.410	13.093	160.012	1
24.716	-3.175	6.208	-48.583	6.397	10.314	159.678	1
24.815	-3.175	6.208	-48.583	3.795	3.382	159.062	1
24.911	-3.175	6.208	-48.583	1.067	356.313	158.761	1
25.007	-3.175	6.208	-48.583	358.284	349.154	158.802	1
25.117	-3.175	6.208	-48.583	355.528	341.977	159.190	1
25.217	-3.175	6.208	-48.583	352.831	334.712	159.928	1
25.317	-3.175	6.208	-48.583	350.266	327.414	161.002	1
25.417	-3.175	6.208	-48.583	347.947	320.294	162.350	1
25.511	-3.175	6.208	-48.583	345.123	310.521	164.631	1
25.618	-3.175	6.208	-48.583	343.301	303.138	166.643	1
25.718	-3.175	6.208	-48.583	341.735	295.565	168.921	1
25.811	-3.175	6.208	-48.583	340.197	285.862	172.093	1
25.918	-3.175	6.208	-48.583	339.359	278.121	174.772	1
26.019	-3.175	6.208	-48.583	338.866	270.214	177.595	1
26.115	-3.175	6.208	-48.583	338.775	259.928	181.320	1
26.219	-3.175	6.208	-48.583	339.103	252.409	184.025	1
26.319	-3.175	6.208	-48.583	339.759	244.922	186.659	1
26.410	-3.175	6.208	-48.583	341.156	234.848	190.037	1
26.520	-3.175	6.208	-48.583	342.522	227.577	192.306	1
26.618	-3.175	6.208	-48.583	344.796	217.864	195.045	1
26.711	-3.175	6.208	-48.583	346.834	210.516	196.849	1
26.820	-3.175	6.208	-48.583	348.847	204.007	198.221	1
26.915	-3.175	6.208	-48.583	351.980	194.795	199.759	1
27.021	-3.175	6.208	-48.583	354.411	188.134	200.550	1
27.119	-3.175	6.208	-48.583	357.719	179.444	201.147	1
27.221	-3.175	6.208	-48.583	0.149	173.186	201.264	1
27.318	-3.175	6.208	-48.583	3.494	164.543	200.988	1
27.407	-3.175	6.208	-48.583	6.001	157.898	200.438	1
27.518	-3.175	6.208	-48.583	9.042	149.432	199.327	1
27.605	-3.175	6.208	-48.583	10.612	144.789	198.534	1
27.705	-3.175	6.208	-48.583	13.514	135.430	196.573	1
27.806	-3.175	6.208	-48.583	15.420	128.437	194.824	1
27.906	-3.175	6.208	-48.583	17.170	121.014	192.739	1
28.006	-3.175	6.208	-48.583	19.041	111.088	189.647	1
28.106	-3.175	6.208	-48.583	20.032	104.039	187.287	1
28.206	-3.175	6.208	-48.583	20.933	94.167	183.825	1
28.307	-3.175	6.208	-48.583	21.230	86.988	181.239	1
28.407	-3.175	6.208	-48.583	21.138	77.034	177.634	1
28.507	-3.175	6.208	-48.583	20.653	69.164	174.824	1
28.607	-3.175	6.208	-48.583	19.540	59.346	171.442	1
28.707	-3.175	6.208	-48.583	18.289	51.700	168.960	1
28.808	-3.175	6.208	-48.583	16.733	44.149	166.685	1
28.908	-3.175	6.208	-48.583	14.820	36.404	164.576	1
29.008	-3.175	6.208	-48.583	12.734	29.069	162.827	1
29.106	-3.175	6.208	-48.583	10.695	22.603	161.513	1
29.208	-3.175	6.208	-48.583	9.857	20.088	161.064	1
29.309	-3.175	6.208	-48.583	9.690	19.594	160.980	1
29.409	-3.175	6.208	-48.583	9.628	19.413	160.950	1
29.509	-3.175	6.208	-48.583	8.935	17.396	160.624	1
29.606	-3.175	6.208	-48.583	6.910	11.715	159.841	1
29.709	-3.175	6.208	-48.583	4.419	5.024	159.179	1
29.810	-3.175	6.208	-48.583	1.925	358.523	158.819	1
29.910	-3.175	6.208	-48.583	0.166	353.997	158.736	1
30.010	-3.175	6.208	-48.583	359.305	351.783	158.747	1
30.110	-3.247	6.215	-48.112	359.139	351.356	158.752	1
30.206	-3.396	6.230	-47.132	359.139	351.356	158.752	1
30.311	-3.512	6.242	-46.368	359.139	351.356	158.752	1
30.411	-3.622	6.253	-45.645	359.139	351.356	158.752	1
30.511	-3.728	6.260	-44.881	359.678	352.742	158.738	1
30.611	-3.795	6.254	-44.150	0.937	355.979	158.755	1
30.710	-3.786	6.206	-43.129	3.903	3.666	159.081	1
30.806	-3.673	6.130	-42.373	6.608	10.888	159.743	1
30.907	-3.458	6.019	-41.609	8.250	17.992	160.705	1
31.012	-3.176	5.918	-40.902	6.867	23.407	161.479	1
31.112	-2.957	5.873	-40.443	2.641	27.367	161.866	1
31.212	-2.957	5.873	-40.443	355.851	29.997	161.853	1
31.313	-2.957	5.873	-40.443	348.227	32.544	161.499	1
31.413	-2.957	5.873	-40.443	341.203	35.025	160.844	1
31.513	-2.957	5.873	-40.443	336.215	36.920	160.155	1
31.613	-2.957	5.873	-40.443	332.584	38.399	159.516	1
31.713	-2.957	5.873	-40.443	332.392	38.480	159.479	1
31.814	-2.957	5.873	-40.443	334.323	37.679	159.838	1
31.907	-2.957	5.873	-40.443	339.710	35.579	160.659	1
32.014	-2.957	5.873	-40.443	345.942	33.333	161.323	1
32.114	-2.957	5.873	-40.443	350.695	31.708	161.652	1
32.214	-2.957	5.873	-40.443	353.203	31.129	161.736	1
32.315	-2.957	5.873	-40.443	354.413	33.243	161.513	1
32.415	-2.957	5.873	-40.443	355.388	36.147	161.254	1
32.515	-2.957	5.873	-40.443	355.657	36.940	161.193	1
32.615	-2.957	5.873	-40.443	355.657	36.940	161.193	1
32.715	-2.957	5.873	-40.443	355.657	36.940	161.193	1
32.816	-2.653	5.912	-40.038	355.657	36.940	161.193	1
32.914	-2.019	5.992	-39.195	355.657	36.940	161.193	1
33.010	-1.559	6.050	-38.584	355.657	36.940	161.193	1
33.106	-1.099	6.108	-37.971	355.657	36.940	161.193	1
33.216	-0.637	6.166	-37.357	355.657	36.940	161.193	1
33.317	-0.198	6.225	-36.775	355.053	37.147	161.176	1
33.417	0.291	6.319	-36.144	352.167	38.140	161.065	1
33.517	0.291	6.319	-36.144	348.692	39.355	160.863	1
33.617	0.291	6.319	-36.144	347.303	39.850	160.760	1
33.717	0.291	6.319	-36.144	347.303	39.850	160.760	1
33.814	0.451	6.375	-35.952	347.303	39.850	160.760	1
33.915	0.953	6.552	-35.351	347.303	39.850	160.760	1
34.011	1.435	6.721	-34.773	347.303	39.850	160.760	1
34.106	1.912	6.889	-34.202	347.303	39.850	160.760	1
34.218	2.393	7.058	-33.625	347.303	39.850	160.760	1
34.319	2.533	7.107	-33.458	347.303	39.850	160.760	1
34.418	2.533	7.107	-33.458	347.303	39.850	160.760	1
34.514	2.533	7.107	-33.458	347.303	39.850	160.760	1
34.611	2.688	7.166	-33.263	346.819	38.413	161.082	1
34.719	3.109	7.342	-32.689	345.718	35.031	161.885	1
34.820	3.247	7.406	-32.483	344.846	32.218	162.600	1
34.920	3.247	7.406	-32.483	344.646	31.552	162.775	1
35.020	3.247	7.406	-32.483	344.646	31.552	162.775	1
35.119	3.247	7.406	-32.483	344.212	30.082	163.170	1
35.215	3.247	7.406	-32.483	343.176	26.393	164.206	1
35.306	3.247	7.406	-32.483	341.737	20.744	165.910	1
35.421	3.247	7.406	-32.483	340.124	13.285	168.350	1
35.521	3.247	7.406	-32.483	338.810	5.569	171.060	1
35.618	3.247	7.406	-32.483	337.575	354.606	175.144	1
35.719	3.247	7.406	-32.483	337.128	345.915	178.496	1
35.815	3.247	7.406	-32.483	337.144	337.592	181.735	1
35.905	3.247	7.406	-32.483	337.439	331.359	184.143	1
36.005	3.247	7.406	-32.483	338.206	323.089	187.270	1
36.105	3.247	7.406	-32.483	339.432	314.616	190.336	1
36.206	3.247	7.406	-32.483	340.985	306.646	193.039	1
36.306	3.247	7.406	-32.483	343.729	296.627	196.105	1
36.406	3.247	7.406	-32.483	347.422	290.888	197.591	1
36.506	3.247	7.406	-32.483	352.387	287.701	198.220	1
36.606	3.247	7.406	-32.483	1.193	287.258	198.354	1
36.707	3.247	7.406	-32.483	9.721	286.798	198.358	1
36.807	3.247	7.406	-32.483	17.953	283.877	197.728	1
36.907	3.247	7.406	-32.483	24.821	277.494	195.470	1
37.007	3.247	7.406	-32.483	29.001	269.798	192.012	1
37.107	3.247	7.406	-32.483	30.765	260.390	187.310	1
37.208	3.247	7.406	-32.483	31.450	251.085	182.495	1
37.308	3.247	7.406	-32.483	31.442	241.315	177.389	1
37.408	3.247	7.406	-32.483	30.743	232.036	172.589	1
37.508	3.247	7.406	-32.483	29.327	222.572	167.843	1
37.608	3.247	7.406	-32.483	27.348	213.740	163.644	1
37.709	3.247	7.406	-32.483	25.064	205.953	160.200	1
37.809	3.247	7.406	-32.483	22.493	198.742	157.289	1
37.909	3.247	7.406	-32.483	18.527	189.408	154.010	1
38.009	3.247	7.406	-32.483	15.493	183.161	152.181	1
38.106	3.247	7.406	-32.483	10.866	174.538	150.209	1
38.210	3.247	7.406	-32.483	7.315	168.385	149.236	1
38.310	3.247	7.406	-32.483	3.656	162.288	148.652	1
38.410	3.247	7.406	-32.483	359.465	155.080	148.469	1
38.510	3.247	7.406	-32.483	359.031	150.587	148.568	1
38.610	3.247	7.406	-32.483	1.034	147.067	148.598	1
38.711	3.247	7.406	-32.483	7.710	142.543	148.275	1
38.811	3.247	7.406	-32.483	13.683	138.737	147.568	1
38.911	3.247	7.406	-32.483	21.985	133.016	145.810	1
39.011	3.247	7.406	-32.483	28.001	128.342	143.831	1
39.111	3.247	7.406	-32.483	33.580	123.374	141.284	1
39.210	3.247	7.406	-32.483	40.837	115.436	136.469	1
39.312	3.247	7.406	-32.483	44.904	109.805	132.634	1
39.412	3.247	7.406	-32.483	47.571	105.377	129.435	1
39.510	3.247	7.406	-32.483	48.978	102.715	127.447	1
39.612	3.247	7.406	-32.483	48.984	102.702	127.438	1
39.713	3.247	7.406	-32.483	48.984	102.702	127.438	1
39.813	3.247	7.406	-32.483	48.984	102.702	127.438	1
39.907	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.013	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.113	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.208	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.314	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.414	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.514	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.608	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.715	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.815	3.247	7.406	-32.483	48.984	102.702	127.438	1
40.915	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.007	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.115	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.212	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.316	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.416	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.516	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.616	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.710	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.817	3.247	7.406	-32.483	48.984	102.702	127.438	1
41.917	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.015	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.117	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.218	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.318	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.418	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.506	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.618	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.708	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.819	3.247	7.406	-32.483	48.984	102.702	127.438	1
42.907	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.019	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.115	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.220	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.319	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.407	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.520	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.610	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.721	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.814	3.247	7.406	-32.483	48.984	102.702	127.438	1
43.921	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.021	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.121	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.222	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.305	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.405	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.506	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.606	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.706	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.806	3.247	7.406	-32.483	48.984	102.702	127.438	1
44.906	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.006	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.107	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.207	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.307	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.407	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.508	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.606	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.708	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.808	3.247	7.406	-32.483	48.984	102.702	127.438	1
45.908	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.009	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.109	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.207	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.309	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.409	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.510	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.610	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.710	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.810	3.247	7.406	-32.483	48.984	102.702	127.438	1
46.910	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.011	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.110	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.211	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.311	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.411	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.512	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.612	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.711	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.811	3.247	7.406	-32.483	48.984	102.702	127.438	1
47.912	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.013	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.113	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.206	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.307	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.407	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.506	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.607	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.714	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.814	3.247	7.406	-32.483	48.984	102.702	127.438	1
48.914	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.015	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.115	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.215	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.315	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.415	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.516	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.616	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.716	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.816	3.247	7.406	-32.483	48.984	102.702	127.438	1
49.915	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.016	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.111	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.211	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.311	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.406	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.507	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.618	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.718	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.818	3.247	7.406	-32.483	48.984	102.702	127.438	1
50.918	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.019	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.119	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.219	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.314	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.411	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.511	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.607	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.720	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.820	3.247	7.406	-32.483	48.984	102.702	127.438	1
51.920	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.021	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.115	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.211	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.307	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.421	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.522	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.605	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.705	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.805	3.247	7.406	-32.483	48.984	102.702	127.438	1
52.906	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.006	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.106	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.206	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.306	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.407	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.507	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.607	3.247	7.406	-32.483	48.984	102.702	127.438	1
53.707	3.247	7.406	-32.483	49.176	102.927	127.608	1
53.807	3.247	7.406	-32.483	50.909	105.067	129.249	1
53.908	3.247	7.406	-32.483	54.836	110.826	133.844	1
54.008	3.247	7.406	-32.483	59.227	119.626	141.237	1
54.108	3.247	7.406	-32.483	64.349	137.644	157.159	1
54.208	3.247	7.406	-32.483	66.284	154.717	172.694	1
54.308	3.247	7.406	-32.483	66.140	173.063	189.505	1
54.407	3.247	7.406	-32.483	62.794	194.873	209.237	1
54.509	3.247	7.406	-32.483	61.276	200.141	213.891	1
54.609	3.247	7.406	-32.483	53.684	216.396	227.654	1
54.709	3.247	7.406	-32.483	47.202	224.663	234.042	1
54.809	3.247	7.406	-32.483	39.740	231.483	238.747	1
54.907	3.247	7.406	-32.483	32.516	236.587	241.764	1
55.010	3.247	7.406	-32.483	27.405	239.652	243.297	1
55.110	3.247	7.406	-32.483	19.916	243.619	244.892	1
