7.363	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
7.465	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
7.565	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
7.665	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
7.766	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
7.866	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
7.966	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
8.063	0.089	1.001	-43.487	0.683	214.994	359.025	1	2	0
8.163	0.089	1.001	-43.487	0.641	212.594	358.997	1	2	0
8.267	0.089	1.001	-43.487	0.583	209.319	358.962	1	2	0
8.367	0.089	1.001	-43.487	0.476	203.556	358.909	1	2	0
8.467	0.089	1.001	-43.487	0.291	194.145	358.846	1	2	0
8.567	0.089	1.001	-43.487	0.140	186.776	358.818	1	2	0
8.667	0.089	1.001	-43.487	359.981	179.062	358.810	1	2	0
8.768	0.089	1.001	-43.487	359.822	171.414	358.823	1	2	0
8.868	0.089	1.001	-43.487	359.667	163.732	358.857	1	2	0
8.968	0.089	1.001	-43.487	359.510	155.707	358.915	1	2	0
9.067	0.089	1.001	-43.487	359.337	146.131	359.012	1	2	0
9.167	0.089	1.001	-43.487	359.206	138.144	359.114	1	2	0
9.264	0.089	1.001	-43.487	359.093	130.365	359.229	1	2	0
9.363	0.089	1.001	-43.487	358.996	122.456	359.361	1	2	0
9.467	0.089	1.001	-43.487	358.914	114.104	359.514	1	2	0
9.567	0.089	1.001	-43.487	358.857	106.127	359.669	1	2	0
9.669	0.089	1.001	-43.487	358.827	99.687	359.800	1	2	0
9.767	0.089	1.001	-43.487	358.810	90.138	-0.003	1	2	0
9.863	0.089	1.001	-43.487	358.820	82.419	0.157	1	2	0
9.970	0.089	1.001	-43.487	358.850	75.024	0.308	1	2	0
10.070	0.089	1.001	-43.487	358.767	67.100	0.463	1	2	0
10.170	0.089	1.001	-43.487	356.902	59.374	0.699	1	2	0
10.271	0.089	1.001	-43.487	352.896	51.614	1.299	1	2	0
10.367	0.089	1.001	-43.487	344.969	41.526	3.057	1	2	0
10.471	0.089	1.001	-43.487	338.726	33.937	5.293	1	2	0
10.571	0.089	1.001	-43.487	331.528	23.674	9.476	1	2	0
10.671	0.089	1.001	-43.487	325.198	12.067	15.437	1	2	0
10.767	0.089	1.001	-43.487	320.087	358.234	23.714	1	2	0
10.867	0.089	1.001	-43.487	318.663	345.315	32.072	1	2	0
10.971	0.089	1.001	-43.487	319.670	335.394	38.525	1	2	0
11.071	0.089	1.001	-43.487	321.534	330.644	41.543	1	2	0
11.171	0.089	1.001	-43.487	322.596	329.148	42.463	1	2	0
11.271	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
11.367	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
11.471	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
11.567	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
11.673	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
11.774	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
11.874	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
11.963	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
12.067	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
12.171	0.089	1.001	-43.487	322.616	329.121	42.479	1	2	0
12.275	-0.172	1.390	-43.051	322.616	329.121	42.479	1	2	0
12.375	-0.512	1.896	-42.482	322.616	329.121	42.479	1	2	0
12.467	-0.876	2.438	-41.873	322.616	329.121	42.479	1	2	0
12.571	-1.217	2.946	-41.303	322.616	329.121	42.479	1	2	0
12.659	-1.504	3.373	-40.823	322.616	329.121	42.479	1	2	0
12.767	-1.855	3.895	-40.236	322.616	329.121	42.479	1	2	0
12.859	-2.117	4.286	-39.797	322.616	329.121	42.479	1	2	0
12.959	-2.444	4.772	-39.252	322.616	329.121	42.479	1	2	0
13.059	-2.785	5.280	-38.681	322.616	329.121	42.479	1	2	0
13.160	-3.135	5.801	-38.096	322.616	329.121	42.479	1	2	0
13.260	-3.395	6.189	-37.661	322.616	329.121	42.479	1	2	0
13.360	-3.735	6.694	-37.093	322.616	329.121	42.479	1	2	0
13.460	-3.909	6.954	-36.801	322.616	329.121	42.479	1	2	0
13.560	-3.909	6.954	-36.801	322.616	329.121	42.479	1	2	0
13.661	-3.909	6.954	-36.801	322.616	329.121	42.479	1	2	0
13.761	-3.909	6.954	-36.801	322.616	329.121	42.479	1	2	0
13.861	-3.909	6.954	-36.801	322.616	329.121	42.479	1	2	0
13.961	-3.909	6.954	-36.801	322.616	329.121	42.479	1	2	0
14.061	-3.909	6.954	-36.801	322.616	329.121	42.479	1	2	0
14.162	-3.909	6.954	-36.801	322.973	329.530	42.232	1	2	0
14.262	-3.909	6.954	-36.801	325.149	331.910	40.835	1	2	0
14.362	-3.909	6.954	-36.801	329.391	336.094	38.570	1	2	0
14.462	-3.909	6.954	-36.801	334.407	340.460	36.511	1	2	0
14.562	-3.909	6.954	-36.801	341.163	345.664	34.539	1	2	0
14.663	-3.909	6.954	-36.801	348.363	350.668	33.220	1	2	0
14.763	-3.909	6.954	-36.801	353.666	353.921	32.708	1	2	0
14.863	-3.909	6.954	-36.801	359.953	355.207	32.637	1	2	0
14.963	-3.909	6.954	-36.801	4.489	353.419	32.569	1	2	0
15.063	-3.909	6.954	-36.801	3.906	351.105	32.382	1	2	0
15.164	-3.909	6.954	-36.801	0.247	348.787	32.298	1	2	0
15.264	-3.909	6.954	-36.801	354.453	345.111	32.468	1	2	0
15.364	-3.909	6.954	-36.801	349.038	341.598	32.974	1	2	0
15.464	-3.909	6.954	-36.801	343.302	337.700	33.907	1	2	0
15.563	-3.909	6.954	-36.801	339.768	335.158	34.712	1	2	0
15.665	-3.909	6.954	-36.801	338.895	334.509	34.941	1	2	0
15.765	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
15.865	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
15.965	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
16.065	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
16.166	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
16.266	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
16.363	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
16.466	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	0
16.566	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
16.663	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
16.762	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
16.867	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
16.967	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.067	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.168	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.268	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.368	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.468	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.568	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.669	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.763	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.869	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
17.969	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
18.069	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
18.170	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
18.270	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
18.370	-4.089	7.115	-36.423	338.895	334.509	34.941	1	2	1
18.470	-4.089	7.115	-36.423	337.752	336.292	34.283	1	2	1
18.570	-4.089	7.115	-36.423	335.151	340.588	32.565	1	2	1
18.671	-4.089	7.115	-36.423	333.537	343.459	31.322	1	2	1
18.771	-4.089	7.115	-36.423	327.792	355.633	25.333	1	2	1
18.871	-4.089	7.115	-36.423	325.010	3.425	21.015	1	2	1
18.971	-4.089	7.115	-36.423	322.419	13.229	15.202	1	2	1
19.071	-4.089	7.115	-36.423	321.357	18.862	11.724	1	2	1
19.172	-4.089	7.115	-36.423	320.785	22.831	9.229	1	2	1
19.272	-4.089	7.115	-36.423	320.719	23.370	8.888	1	2	1
19.372	-4.089	7.115	-36.423	320.719	23.370	8.888	1	2	1
19.472	-4.089	7.115	-36.423	320.719	23.370	8.888	1	2	1
19.570	-4.089	7.115	-36.423	320.719	23.370	8.888	1	2	1
19.673	-4.089	7.115	-36.423	320.719	23.370	8.888	1	2	1
19.771	-4.089	7.115	-36.423	320.719	23.370	8.888	1	2	1
19.873	-4.089	7.115	-36.423	320.795	22.754	9.278	1	2	1
19.973	-4.089	7.115	-36.423	321.361	18.836	11.740	1	2	1
20.073	-4.089	7.115	-36.423	322.705	11.938	15.987	1	2	1
20.163	-4.089	7.115	-36.423	325.198	3.482	20.983	1	2	1
20.266	-4.089	7.115	-36.423	329.201	359.096	23.411	1	2	1
20.374	-4.089	7.115	-36.423	333.515	358.632	23.669	1	2	1
20.462	-4.089	7.115	-36.423	339.752	1.004	22.750	1	2	1
20.574	-4.089	7.115	-36.423	342.864	2.367	22.313	1	2	1
20.663	-4.089	7.115	-36.423	344.351	3.000	22.134	1	2	1
20.775	-4.089	7.115	-36.423	344.351	3.000	22.134	1	2	1
20.875	-4.089	7.115	-36.423	344.351	3.000	22.134	1	2	1
20.966	-4.089	7.115	-36.423	344.351	3.000	22.134	1	2	1
21.075	-4.089	7.115	-36.423	344.351	3.000	22.134	1	2	1
21.163	-4.089	7.115	-36.423	344.351	3.000	22.134	1	2	1
21.259	-4.089	7.115	-36.423	344.351	3.000	22.134	1	2	1
21.359	-4.089	7.115	-36.423	344.779	1.917	22.422	1	2	1
21.460	-4.089	7.115	-36.423	346.299	358.199	23.351	1	2	1
21.560	-4.089	7.115	-36.423	348.573	352.953	24.493	1	2	1
21.660	-4.089	7.115	-36.423	352.493	344.519	25.884	1	2	1
21.760	-4.089	7.115	-36.423	355.429	338.525	26.515	1	2	1
21.860	-4.089	7.115	-36.423	359.477	330.482	26.873	1	2	1
21.961	-4.089	7.115	-36.423	3.508	322.502	26.665	1	2	1
22.061	-4.089	7.115	-36.423	6.494	316.471	26.138	1	2	1
22.161	-4.089	7.115	-36.423	10.373	308.279	24.934	1	2	1
22.261	-4.089	7.115	-36.423	13.032	302.277	23.715	1	2	1
22.361	-4.089	7.115	-36.423	16.230	294.398	21.722	1	2	1
22.459	-4.089	7.115	-36.423	19.576	284.891	18.792	1	2	1
22.562	-4.089	7.115	-36.423	21.949	276.785	15.913	1	2	1
22.662	-4.089	7.115	-36.423	23.860	268.680	12.754	1	2	1
22.762	-4.089	7.115	-36.423	25.385	260.028	9.143	1	2	1
22.862	-4.089	7.115	-36.423	26.325	251.976	5.627	1	2	1
22.963	-4.089	7.115	-36.423	26.833	243.002	1.605	1	2	1
23.063	-4.089	7.115	-36.423	26.775	234.050	357.562	1	2	1
23.163	-4.089	7.115	-36.423	26.118	224.762	353.418	1	2	1
23.263	-4.089	7.115	-36.423	24.939	216.007	349.639	1	2	1
23.363	-4.089	7.115	-36.423	23.256	207.435	346.133	1	2	1
23.464	-4.089	7.115	-36.423	21.123	199.112	342.984	1	2	1
23.564	-4.089	7.115	-36.423	18.706	191.365	340.342	1	2	1
23.664	-4.089	7.115	-36.423	15.952	183.780	338.079	1	2	1
23.764	-4.089	7.115	-36.423	12.583	175.580	336.054	1	2	1
23.864	-4.089	7.115	-36.423	9.131	167.939	334.611	1	2	1
23.965	-4.089	7.115	-36.423	5.491	160.382	333.648	1	2	1
24.065	-4.089	7.115	-36.423	1.910	153.221	333.185	1	2	1
24.163	-4.089	7.115	-36.423	358.135	145.765	333.182	1	2	1
24.265	-4.089	7.115	-36.423	355.426	140.367	333.486	1	2	1
24.365	-4.089	7.115	-36.423	351.746	132.819	334.331	1	2	1
24.466	-4.089	7.115	-36.423	348.232	125.180	335.661	1	2	1
24.566	-4.089	7.115	-36.423	344.800	117.035	337.564	1	2	1
24.663	-4.089	7.115	-36.423	341.652	108.580	340.009	1	2	1
24.763	-4.089	7.115	-36.423	339.099	100.559	342.708	1	2	1
24.863	-4.089	7.115	-36.423	336.927	92.259	345.820	1	2	1
24.963	-4.089	7.115	-36.423	335.200	83.717	349.292	1	2	1
25.062	-4.089	7.115	-36.423	333.972	74.978	353.048	1	2	1
25.163	-4.089	7.115	-36.423	333.274	66.022	357.034	1	2	1
25.263	-4.089	7.115	-36.423	333.142	57.102	1.061	1	2	1
25.366	-4.089	7.115	-36.423	333.599	47.811	5.233	1	2	1
25.468	-4.089	7.115	-36.423	334.360	40.710	8.351	1	2	1
25.568	-4.089	7.115	-36.423	335.840	31.704	12.150	1	2	1
25.668	-4.089	7.115	-36.423	337.928	22.582	15.738	1	2	1
25.766	-4.089	7.115	-36.423	340.500	13.770	18.871	1	2	1
25.868	-4.089	7.115	-36.423	342.694	7.383	20.890	1	2	1
25.969	-4.089	7.115	-36.423	346.058	358.776	23.213	1	2	1
26.062	-4.089	7.115	-36.423	348.767	352.519	24.578	1	2	1
26.169	-4.089	7.115	-36.423	350.247	349.273	25.170	1	2	1
26.269	-4.089	7.115	-36.423	351.110	347.425	25.469	1	2	1
26.366	-4.089	7.115	-36.423	351.125	347.393	25.474	1	2	1
26.470	-4.089	7.115	-36.423	351.125	347.393	25.474	1	2	1
26.570	-4.089	7.115	-36.423	351.206	347.221	25.500	1	2	1
26.670	-4.089	7.115	-36.423	351.996	345.556	25.744	1	2	1
26.770	-4.089	7.115	-36.423	353.761	341.451	26.245	1	2	1
26.867	-4.089	7.115	-36.423	352.562	337.912	26.631	1	2	1
26.970	-4.089	7.115	-36.423	350.751	337.336	26.707	1	2	1
27.071	-4.089	7.115	-36.423	349.787	339.157	26.398	1	2	1
27.163	-4.089	7.115	-36.423	347.408	344.150	25.410	1	2	1
27.271	-4.089	7.115	-36.423	345.808	347.676	24.593	1	2	1
27.371	-4.089	7.115	-36.423	344.985	350.023	23.998	1	2	1
27.470	-4.089	7.115	-36.423	346.288	350.806	23.801	1	2	1
27.572	-4.089	7.115	-36.423	346.095	351.260	23.693	1	2	1
27.671	-4.089	7.115	-36.423	344.725	354.549	22.864	1	2	1
27.772	-4.089	7.115	-36.423	343.259	358.256	21.842	1	2	1
27.872	-4.089	7.115	-36.423	342.087	1.393	20.907	1	2	1
27.962	-4.069	7.315	-35.815	341.884	1.954	20.733	1	2	1
28.071	-4.041	7.584	-34.993	341.884	1.954	20.733	1	2	1
28.173	-4.020	7.782	-34.386	341.884	1.954	20.733	1	2	1
28.273	-4.020	7.782	-34.386	341.884	1.954	20.733	1	2	1
28.366	-4.020	7.782	-34.386	341.884	1.954	20.733	1	2	1
28.471	-4.020	7.782	-34.386	341.884	1.954	20.733	1	2	1
28.574	-4.020	7.782	-34.386	341.817	2.139	20.676	1	2	1
28.674	-4.020	7.782	-34.386	341.068	4.272	19.997	1	2	1
28.774	-4.020	7.782	-34.386	339.404	9.363	18.274	1	2	1
28.866	-4.020	7.782	-34.386	338.096	13.822	16.657	1	2	1
28.971	-4.020	7.782	-34.386	336.091	14.953	16.233	1	2	1
29.074	-4.020	7.782	-34.386	335.155	14.652	16.357	1	2	1
29.175	-4.020	7.782	-34.386	335.155	14.652	16.357	1	2	1
29.275	-3.873	8.051	-33.823	335.155	14.652	16.357	1	2	1
29.363	-3.778	8.225	-33.460	335.155	14.652	16.357	1	2	1
29.475	-3.778	8.225	-33.460	335.155	14.652	16.357	1	2	1
29.559	-3.778	8.225	-33.460	335.155	14.652	16.357	1	2	1
29.659	-3.778	8.225	-33.460	335.479	13.453	16.858	1	2	1
29.759	-3.778	8.225	-33.460	336.615	9.548	18.444	1	2	1
29.860	-3.778	8.225	-33.460	338.348	4.244	20.477	1	2	1
29.960	-3.778	8.225	-33.460	341.626	355.609	23.438	1	2	1
30.060	-3.778	8.225	-33.460	345.400	347.052	25.872	1	2	1
30.160	-3.778	8.225	-33.460	348.185	341.325	27.182	1	2	1
30.260	-3.778	8.225	-33.460	351.004	335.865	28.169	1	2	1
30.361	-3.778	8.225	-33.460	352.809	332.803	28.605	1	2	1
30.461	-3.778	8.225	-33.460	355.303	333.140	28.585	1	2	1
30.561	-3.778	8.225	-33.460	359.506	335.426	28.481	1	2	1
30.661	-3.778	8.225	-33.460	1.636	336.582	28.493	1	2	1
30.761	-3.778	8.225	-33.460	2.563	337.086	28.511	1	2	1
30.862	-3.778	8.225	-33.460	2.563	337.086	28.511	1	2	1
30.962	-3.778	8.225	-33.460	1.782	338.522	28.566	1	2	1
31.062	-3.778	8.225	-33.460	359.768	342.215	28.616	1	2	1
31.162	-3.778	8.225	-33.460	358.062	345.348	28.556	1	2	1
31.262	-3.778	8.225	-33.460	357.599	346.199	28.524	1	2	1
31.363	-3.778	8.225	-33.460	359.250	347.097	28.499	1	2	1
31.463	-3.778	8.225	-33.460	1.529	348.334	28.508	1	2	1
31.563	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
31.663	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
31.763	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
31.863	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
31.964	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.062	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.164	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.262	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.365	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.465	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.565	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.665	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.765	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.866	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
32.963	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.066	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.166	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.266	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.363	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.467	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.567	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.663	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.767	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.868	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
33.968	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.062	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.168	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.268	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.369	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.469	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.563	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.666	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.769	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.870	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
34.970	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.062	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.170	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.259	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.366	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.471	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.563	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.671	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.771	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.859	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
35.962	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.068	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.172	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.272	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.366	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.473	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.573	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.663	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.766	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.874	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
36.974	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.071	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.174	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.274	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.375	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.471	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.575	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.667	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.775	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.876	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
37.959	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.059	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.160	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.260	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.360	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.460	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.560	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.661	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.761	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.861	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
38.961	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.061	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.162	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.262	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.362	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.462	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.562	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.663	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.763	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.863	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
39.963	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.063	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.159	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.264	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.364	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.459	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.564	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.665	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.765	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.865	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
40.962	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.065	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.166	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.262	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.366	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.466	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.566	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.667	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.767	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.864	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
41.959	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.067	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.168	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.268	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.368	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.459	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.568	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.669	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.769	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.869	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
42.969	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
43.069	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
43.170	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
43.270	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
43.370	-3.778	8.225	-33.460	1.735	348.446	28.511	1	2	1
