1	554.395	0.014	0.833	5.000	21.8	0
1	554.410	0.014	0.833	5.000	21.8	0
1	554.427	0.014	0.833	5.000	21.8	0
1	554.444	0.014	0.833	5.000	21.8	0
1	554.465	0.014	0.833	5.000	21.8	0
1	554.483	0.014	0.833	5.000	21.8	0
1	554.498	0.014	0.833	5.000	21.8	0
1	554.515	0.014	0.833	5.000	21.8	0
1	554.531	0.014	0.833	5.000	21.8	0
1	554.559	0.014	0.833	5.000	21.8	0
1	554.578	0.014	0.833	5.000	21.8	0
1	554.594	0.014	0.833	5.000	21.8	0
1	554.611	0.014	0.833	5.000	21.8	0
1	554.627	0.014	0.833	5.000	21.8	0
1	554.655	0.014	0.833	5.000	21.8	0
1	554.672	0.014	0.833	5.000	21.8	0
1	554.688	0.014	0.833	5.000	21.8	0
1	554.705	0.014	0.833	5.000	21.8	0
1	554.740	0.014	0.833	5.000	21.8	0
1	554.761	0.014	0.833	5.000	21.8	0
1	554.778	0.014	0.833	5.000	21.8	0
1	554.795	0.014	0.833	5.000	21.8	0
1	554.812	0.014	0.833	5.000	21.8	0
1	554.828	0.014	0.833	5.000	21.8	0
1	554.844	0.014	0.833	5.000	21.8	0
1	554.861	0.014	0.833	5.000	21.8	0
1	554.893	0.014	0.833	5.000	21.8	0
1	554.910	0.014	0.833	5.000	21.8	0
1	554.926	0.014	0.833	5.000	21.8	0
1	554.942	0.014	0.833	5.000	21.8	0
1	554.970	0.014	0.833	5.000	21.8	0
1	554.987	0.014	0.833	5.000	21.8	0
1	555.003	0.014	0.833	5.000	21.8	0
1	555.034	0.014	0.833	5.000	21.8	0
1	555.051	0.014	0.833	5.000	21.8	0
1	555.068	0.014	0.833	5.000	21.8	0
1	555.091	0.014	0.833	4.865	21.8	0
1	555.108	0.014	0.833	4.704	21.8	0
1	555.124	0.014	0.833	4.479	21.8	0
1	555.141	0.014	0.833	4.187	21.8	0
1	555.158	0.014	0.833	3.830	21.8	0
1	555.174	0.014	0.833	3.406	21.8	0
1	555.191	0.014	0.833	2.907	21.8	0
1	555.208	0.014	0.833	2.335	21.8	0
1	555.224	0.014	0.833	1.740	21.8	0
1	555.240	0.014	0.833	1.053	21.8	0
1	555.258	0.014	0.833	0.256	21.8	0
1	555.274	0.014	0.833	359.481	21.8	0
1	555.290	0.014	0.833	358.597	21.8	0
1	555.307	0.014	0.833	357.646	21.8	0
1	555.323	0.014	0.833	356.630	21.8	0
1	555.340	0.014	0.833	355.547	21.8	0
1	555.356	0.014	0.833	354.399	21.8	0
1	555.373	0.014	0.833	353.177	21.8	0
1	555.390	0.014	0.833	351.905	21.8	0
1	555.406	0.014	0.833	350.580	21.8	0
1	555.423	0.014	0.833	349.240	21.8	0
1	555.439	0.014	0.833	347.929	21.8	0
1	555.456	0.014	0.833	346.604	21.8	0
1	555.473	0.014	0.833	345.251	21.8	0
1	555.490	0.014	0.833	343.893	21.8	0
1	555.506	0.014	0.833	342.614	21.8	0
1	555.523	0.014	0.833	341.259	21.8	0
1	555.539	0.014	0.833	339.976	21.8	0
1	555.555	0.014	0.833	338.652	21.8	0
1	555.572	0.014	0.833	337.327	21.8	0
1	555.588	0.014	0.833	335.997	21.8	0
1	555.605	0.014	0.833	334.676	21.8	0
1	555.633	0.014	0.833	332.457	21.8	0
1	555.649	0.014	0.833	331.124	21.8	0
1	555.678	0.014	0.833	328.861	21.8	0
1	555.694	0.014	0.833	327.535	21.8	0
1	555.711	0.014	0.833	326.209	21.8	0
1	555.731	0.014	0.833	324.556	21.8	0
1	555.748	0.014	0.833	323.225	21.8	0
1	555.768	0.014	0.833	321.599	21.8	0
1	555.785	0.014	0.833	320.273	21.8	0
1	555.802	0.014	0.833	318.917	21.8	0
1	555.819	0.014	0.833	317.562	21.8	0
1	555.835	0.014	0.833	316.286	21.8	0
1	555.852	0.014	0.833	314.929	21.8	0
1	555.868	0.014	0.833	313.646	21.8	0
1	555.888	0.014	0.833	312.068	21.8	0
1	555.904	0.014	0.833	310.742	21.8	0
1	555.921	0.014	0.833	309.417	21.8	0
1	555.942	0.014	0.833	307.683	21.8	0
1	555.959	0.014	0.833	306.357	21.8	0
1	555.977	0.014	0.833	304.914	21.8	0
1	555.993	0.014	0.833	303.589	21.8	0
1	556.011	0.014	0.833	302.201	21.8	0
1	556.027	0.014	0.833	300.925	21.8	0
1	556.044	0.014	0.833	299.569	21.8	0
1	556.060	0.014	0.833	298.287	21.8	0
1	556.099	0.014	0.833	295.129	21.8	0
1	556.116	0.014	0.833	293.803	21.8	0
1	556.133	0.014	0.833	292.455	21.8	0
1	556.150	0.014	0.833	291.102	21.8	0
1	556.186	0.014	0.833	288.149	21.8	0
1	556.203	0.014	0.833	286.823	21.8	0
1	556.220	0.014	0.833	285.471	21.8	0
1	556.236	0.014	0.833	284.172	21.8	0
