1	11.017	0.000	0.500	45.000	0.0
1	11.034	0.000	0.500	45.000	0.0
1	11.050	0.000	0.500	45.000	0.0
1	11.080	0.000	0.500	45.000	0.0
1	11.096	0.000	0.500	45.000	0.0
1	11.113	0.000	0.500	45.000	0.0
1	11.129	0.000	0.500	45.000	0.0
1	11.146	0.000	0.500	45.000	0.0
1	11.163	0.000	0.500	45.000	0.0
1	11.179	0.000	0.500	45.000	0.0
1	11.196	0.000	0.500	45.000	0.0
1	11.213	0.000	0.500	45.000	0.0
1	11.239	0.000	0.500	45.000	0.0
1	11.258	0.000	0.500	45.000	0.0
1	11.275	0.000	0.500	45.000	0.0
1	11.291	0.000	0.500	45.000	0.0
1	11.308	0.000	0.500	45.000	0.0
1	11.327	0.000	0.500	45.000	0.0
1	11.344	0.000	0.500	45.000	0.0
1	11.360	0.000	0.500	45.000	0.0
1	11.377	0.000	0.500	45.000	0.0
1	11.401	0.000	0.500	45.000	0.0
1	11.417	0.000	0.500	45.000	0.0
1	11.434	0.000	0.500	45.000	0.0
1	11.450	0.000	0.500	45.000	0.0
1	11.477	0.000	0.500	45.000	0.0
1	11.494	0.000	0.500	45.000	0.0
1	11.510	0.000	0.500	45.000	0.0
1	11.527	0.000	0.500	45.000	0.0
1	11.549	0.000	0.500	45.000	0.0
1	11.566	0.000	0.500	45.000	0.0
1	11.582	0.000	0.500	45.000	0.0
1	11.599	0.000	0.500	45.000	0.0
1	11.629	0.000	0.500	45.000	0.0
1	11.654	0.000	0.500	45.000	0.0
1	11.670	0.000	0.500	45.000	0.0
1	11.687	0.000	0.500	45.000	0.0
1	11.712	0.000	0.500	45.000	0.0
1	11.729	0.000	0.500	45.000	0.0
1	11.746	0.000	0.500	45.000	0.0
1	11.767	0.000	0.500	45.000	0.0
1	11.784	0.000	0.500	45.000	0.0
1	11.801	0.000	0.500	45.000	0.0
1	11.818	0.000	0.500	45.000	0.0
1	11.838	0.000	0.500	45.000	0.0
1	11.866	0.000	0.500	45.000	0.0
1	11.883	0.000	0.500	45.000	0.0
1	11.900	0.000	0.500	45.000	0.0
1	11.931	0.000	0.500	45.000	0.0
1	11.948	0.000	0.500	45.000	0.0
1	11.969	0.000	0.500	45.000	0.0
1	11.985	0.000	0.500	45.000	0.0
1	12.014	0.000	0.500	45.000	0.0
1	12.044	0.000	0.500	45.000	0.0
1	12.061	0.000	0.500	45.000	0.0
1	12.077	0.000	0.500	45.000	0.0
1	12.094	0.000	0.500	45.000	0.0
1	12.110	0.000	0.500	45.000	0.0
1	12.127	0.000	0.500	45.000	0.0
1	12.144	0.000	0.500	45.000	0.0
1	12.160	0.000	0.500	45.000	0.0
1	12.177	0.000	0.500	45.000	0.0
1	12.201	0.000	0.500	45.000	0.0
1	12.218	0.000	0.500	45.000	0.0
1	12.263	0.000	0.500	45.000	0.0
1	12.280	0.000	0.500	45.000	0.0
1	12.311	0.000	0.500	45.000	0.0
1	12.328	0.000	0.500	45.000	0.0
1	12.352	0.000	0.500	45.000	0.0
1	12.397	0.000	0.500	45.000	0.0
1	12.413	0.000	0.500	45.000	0.0
1	12.430	0.000	0.500	45.000	0.0
1	12.447	0.000	0.500	45.000	0.0
1	12.501	0.000	0.500	45.000	0.0
1	12.531	0.000	0.500	45.000	0.0
1	12.548	0.000	0.500	45.000	0.0
1	12.565	0.000	0.500	45.000	0.0
1	12.581	0.000	0.500	45.000	0.0
1	12.621	0.000	0.500	45.000	0.0
1	12.644	0.000	0.500	45.000	0.0
1	12.660	0.000	0.500	45.000	0.0
1	12.686	0.000	0.500	45.000	0.0
1	12.703	0.000	0.500	45.000	0.0
1	12.720	0.000	0.500	45.000	0.0
1	12.736	0.000	0.500	45.000	0.0
1	12.753	0.000	0.500	45.000	0.0
1	12.770	0.000	0.500	45.000	0.0
1	12.804	0.000	0.500	45.000	0.0
1	12.822	0.000	0.500	45.000	0.0
1	12.867	0.000	0.500	45.000	0.0
1	12.884	0.000	0.500	45.000	0.0
1	12.900	0.000	0.500	45.000	0.0
1	12.917	0.000	0.500	45.000	0.0
1	12.933	0.000	0.500	45.000	0.0
1	12.950	0.000	0.500	45.000	0.0
1	12.966	0.000	0.500	45.000	0.0
1	12.985	0.000	0.500	45.000	0.0
1	13.013	0.000	0.500	45.000	0.0
1	13.030	0.000	0.500	45.000	0.0
1	13.048	0.000	0.500	45.000	0.0
1	13.064	0.000	0.500	45.000	0.0
1	13.081	0.000	0.500	45.000	0.0
1	13.098	0.000	0.500	45.000	0.0
1	13.114	0.000	0.500	45.000	0.0
1	13.131	0.000	0.500	45.000	0.0
1	13.148	0.000	0.500	45.000	0.0
1	13.179	0.000	0.500	45.000	0.0
1	13.196	0.000	0.500	45.000	0.0
1	13.212	0.000	0.500	45.000	0.0
1	13.229	0.000	0.500	45.000	0.0
1	13.255	0.000	0.500	45.000	0.0
1	13.286	0.000	0.500	45.000	0.0
1	13.342	0.000	0.500	45.000	0.0
1	13.359	0.000	0.500	45.000	0.0
1	13.376	0.000	0.500	45.000	0.0
1	13.401	0.000	0.500	45.000	0.0
1	13.420	0.000	0.500	45.000	0.0
1	13.437	0.000	0.500	45.000	0.0
1	13.458	0.000	0.500	45.000	0.0
1	13.474	0.000	0.500	45.000	0.0
1	13.491	0.000	0.500	45.000	0.0
1	13.509	0.000	0.500	45.000	0.0
1	13.526	0.000	0.500	45.000	0.0
1	13.543	0.000	0.500	45.000	0.0
1	13.559	0.000	0.500	45.000	0.0
1	13.576	0.000	0.500	45.000	0.0
1	13.592	0.000	0.500	45.000	0.0
1	13.609	0.000	0.500	45.000	0.0
1	13.626	0.000	0.500	45.000	0.0
1	13.642	0.000	0.500	45.000	0.0
1	13.659	0.000	0.500	45.000	0.0
1	13.676	0.000	0.500	45.000	0.0
1	13.693	0.000	0.500	45.000	0.0
1	13.709	0.000	0.500	45.000	0.0
1	13.726	0.000	0.500	45.000	0.0
1	13.742	0.000	0.500	45.000	0.0
1	13.759	0.000	0.500	45.000	0.0
1	13.776	0.000	0.500	45.000	0.0
1	13.792	0.000	0.500	45.000	0.0
1	13.809	0.000	0.500	45.000	0.0
1	13.825	0.000	0.500	45.000	0.0
1	13.842	0.000	0.500	45.000	0.0
1	13.858	0.000	0.500	45.000	0.0
1	13.876	0.000	0.500	45.000	0.0
1	13.900	0.000	0.500	45.000	0.0
1	13.917	0.000	0.500	45.000	0.0
1	13.933	0.000	0.500	45.000	0.0
1	13.950	0.000	0.500	45.000	0.0
1	13.967	0.000	0.500	45.000	0.0
1	13.983	0.000	0.500	45.000	0.0
1	13.999	0.000	0.500	45.000	0.0
1	14.016	0.000	0.500	45.000	0.0
1	14.033	0.000	0.500	45.000	0.0
1	14.049	0.000	0.500	45.000	0.0
1	14.071	0.000	0.500	45.000	0.0
1	14.088	0.000	0.500	45.000	0.0
1	14.106	0.000	0.500	45.000	0.0
1	14.123	0.000	0.500	45.000	0.0
1	14.139	0.000	0.500	45.000	0.0
1	14.156	0.000	0.500	45.000	0.0
1	14.181	0.000	0.500	45.000	0.0
1	14.198	0.000	0.500	45.000	0.0
1	14.215	0.000	0.500	45.000	0.0
1	14.231	0.000	0.500	45.000	0.0
1	14.248	0.000	0.500	45.000	0.0
1	14.264	0.000	0.500	45.000	0.0
1	14.281	0.000	0.500	45.000	0.0
1	14.307	0.000	0.500	45.000	0.0
1	14.325	0.000	0.500	45.000	0.0
1	14.341	0.000	0.500	45.000	0.0
1	14.358	0.000	0.500	45.000	0.0
1	14.377	0.000	0.500	45.000	0.0
1	14.394	0.000	0.500	45.000	0.0
1	14.411	0.000	0.500	45.000	0.0
1	14.433	0.000	0.500	45.000	0.0
1	14.450	0.000	0.500	45.000	0.0
1	14.468	0.000	0.500	45.000	0.0
1	14.485	0.000	0.500	45.000	0.0
1	14.504	0.000	0.500	45.000	0.0
1	14.521	0.000	0.500	45.000	0.0
1	14.538	0.000	0.500	45.000	0.0
1	14.554	0.000	0.500	45.000	0.0
1	14.570	0.000	0.500	45.000	0.0
1	14.587	0.000	0.500	45.000	0.0
1	14.604	0.000	0.500	45.000	0.0
1	14.620	0.000	0.500	45.000	0.0
1	14.637	0.000	0.500	45.000	0.0
1	14.655	0.000	0.500	45.000	0.0
1	14.684	0.000	0.500	45.000	0.0
1	14.701	0.000	0.500	45.000	0.0
1	14.717	0.000	0.500	45.000	0.0
1	14.734	0.000	0.500	45.000	0.0
1	14.751	0.000	0.500	45.000	0.0
1	14.767	0.000	0.500	45.000	0.0
1	14.784	0.000	0.500	45.000	0.0
1	14.801	0.000	0.500	45.000	0.0
1	14.822	0.000	0.500	45.000	0.0
1	14.840	0.000	0.500	45.000	0.0
1	14.856	0.000	0.500	45.000	0.0
1	14.881	0.000	0.500	45.000	0.0
1	14.899	0.000	0.500	45.000	0.0
1	14.915	0.000	0.500	45.000	0.0
