1	205.865	0.091	0.580	275.000	0.2	0
1	205.945	0.091	0.580	275.000	0.2	0
1	206.005	0.091	0.580	275.000	0.2	0
1	206.105	0.091	0.580	275.000	0.2	0
1	206.205	0.091	0.580	275.000	0.2	0
1	206.269	0.091	0.580	275.000	0.2	0
1	206.341	0.091	0.580	275.000	0.2	0
1	206.389	0.091	0.580	275.000	0.2	0
1	206.485	0.091	0.580	275.000	0.2	0
1	206.545	0.091	0.580	275.000	0.2	0
1	206.617	0.091	0.580	276.250	0.2	0
1	206.693	0.091	0.580	278.960	0.2	0
1	206.773	0.091	0.580	283.353	0.2	0
1	206.853	0.091	0.580	289.251	0.2	0
1	206.945	0.091	0.580	296.615	0.2	0
1	207.001	0.091	0.580	301.098	0.2	0
1	207.065	0.091	0.580	306.216	0.2	0
1	207.161	0.091	0.580	313.907	0.2	0
1	207.225	0.091	0.580	319.011	0.2	0
1	207.325	0.091	0.580	327.011	0.2	0
1	207.413	0.091	0.580	334.032	0.2	0
1	207.493	0.091	0.580	340.442	0.2	0
1	207.585	0.091	0.580	347.788	0.2	0
1	207.661	0.091	0.580	353.898	0.2	0
1	207.729	0.091	0.580	359.318	0.2	0
1	207.829	0.091	0.580	7.318	0.2	0
1	207.905	0.091	0.580	13.406	0.2	0
1	207.981	0.091	0.580	19.502	0.2	0
1	208.073	0.091	0.580	26.829	0.2	0
1	208.149	0.091	0.580	32.945	0.2	0
1	208.221	0.091	0.580	38.677	0.2	0
1	208.321	0.091	0.580	46.677	0.2	0
1	208.365	0.091	0.580	50.216	0.2	0
1	208.437	0.091	0.580	55.978	0.2	0
1	208.493	0.091	0.580	60.469	0.2	0
1	208.577	0.091	0.580	65.474	0.2	0
1	208.649	0.091	0.580	68.551	0.2	0
1	208.673	0.091	0.580	69.442	0.2	0
1	208.773	0.091	0.580	70.728	0.2	0
1	208.830	0.108	0.586	70.728	0.2	0
1	208.897	0.129	0.593	70.728	0.2	0
1	208.969	0.150	0.600	70.728	0.2	0
1	209.042	0.172	0.608	70.728	0.2	0
1	209.097	0.189	0.614	70.728	0.2	0
1	209.121	0.196	0.616	70.728	0.2	0
1	209.169	0.211	0.621	70.728	0.2	0
1	209.269	0.241	0.632	70.728	0.2	0
1	209.345	0.264	0.640	70.728	0.2	0
1	209.425	0.288	0.649	70.728	0.2	0
1	209.485	0.306	0.655	70.728	0.2	0
1	209.533	0.321	0.660	70.728	0.2	0
1	209.614	0.345	0.668	70.728	0.2	0
1	209.685	0.367	0.675	71.941	0.2	0
1	209.761	0.390	0.682	74.632	0.2	0
1	209.845	0.416	0.688	75.907	0.2	0
1	209.905	0.435	0.693	75.956	0.2	0
1	209.985	0.460	0.699	75.956	0.2	0
1	210.065	0.485	0.706	75.956	0.2	0
1	210.137	0.507	0.711	75.956	0.2	0
1	210.161	0.507	0.711	75.956	0.2	0
1	210.261	0.507	0.711	75.956	0.2	0
1	210.317	0.507	0.711	75.956	0.2	0
