1	20.652	0.000	0.500	45.000	0.0
1	20.704	0.000	0.500	45.000	0.0
1	20.720	0.000	0.500	45.000	0.0
1	20.737	0.000	0.500	45.000	0.0
1	20.754	0.000	0.500	45.000	0.0
1	20.771	0.000	0.500	45.000	0.0
1	20.786	0.000	0.500	45.000	0.0
1	20.803	0.000	0.500	45.000	0.0
1	20.820	0.000	0.500	45.000	0.0
1	20.836	0.000	0.500	45.000	0.0
1	20.853	0.000	0.500	45.000	0.0
1	20.870	0.000	0.500	45.000	0.0
1	20.892	0.000	0.500	45.000	0.0
1	20.909	0.000	0.500	45.000	0.0
1	20.926	0.000	0.500	45.000	0.0
1	20.943	0.000	0.500	45.000	0.0
1	20.960	0.000	0.500	45.000	0.0
1	20.977	0.000	0.500	45.000	0.0
1	20.992	0.000	0.500	45.000	0.0
1	21.009	0.000	0.500	45.000	0.0
1	21.025	0.000	0.500	45.000	0.0
1	21.042	0.000	0.500	45.000	0.0
1	21.059	0.000	0.500	45.000	0.0
1	21.078	0.000	0.500	45.000	0.0
1	21.094	0.000	0.500	45.000	0.0
1	21.111	0.000	0.500	45.000	0.0
1	21.128	0.000	0.500	45.000	0.0
1	21.144	0.000	0.500	45.000	0.0
1	21.161	0.000	0.500	45.000	0.0
1	21.177	0.000	0.500	45.000	0.0
1	21.207	0.000	0.500	45.000	0.0
1	21.223	0.000	0.500	45.000	0.0
1	21.240	0.000	0.500	45.000	0.0
1	21.257	0.000	0.500	45.000	0.0
1	21.273	0.000	0.500	45.000	0.0
1	21.290	0.000	0.500	45.000	0.0
1	21.306	0.000	0.500	45.000	0.0
1	21.323	0.000	0.500	45.000	0.0
1	21.344	0.000	0.500	45.000	0.0
1	21.361	0.000	0.500	45.000	0.0
1	21.377	0.000	0.500	45.000	0.0
1	21.400	0.000	0.500	45.000	0.0
1	21.417	0.000	0.500	45.000	0.0
1	21.433	0.000	0.500	45.000	0.0
1	21.450	0.000	0.500	45.000	0.0
1	21.475	0.000	0.500	45.000	0.0
1	21.492	0.000	0.500	45.000	0.0
1	21.509	0.000	0.500	45.000	0.0
1	21.526	0.000	0.500	45.000	0.0
1	21.543	0.000	0.500	45.000	0.0
1	21.559	0.000	0.500	45.000	0.0
1	21.576	0.000	0.500	45.000	0.0
1	21.592	0.000	0.500	45.000	0.0
1	21.609	0.000	0.500	45.000	0.0
1	21.626	0.000	0.500	45.000	0.0
1	21.642	0.000	0.500	45.000	0.0
1	21.670	0.000	0.500	45.000	0.0
1	21.687	0.000	0.500	45.000	0.0
1	21.703	0.000	0.500	45.000	0.0
1	21.720	0.000	0.500	45.000	0.0
1	21.742	0.000	0.500	45.000	0.0
1	21.759	0.000	0.500	45.000	0.0
1	21.781	0.000	0.500	45.000	0.0
