1	183.442	-0.629	0.799	275.891	0.2	1
1	183.542	-0.629	0.799	275.891	0.2	1
1	183.642	-0.629	0.799	275.891	0.2	1
1	183.742	-0.629	0.799	275.891	0.2	1
1	183.818	-0.629	0.799	275.891	0.2	1
1	183.878	-0.629	0.799	275.891	0.2	1
1	183.974	-0.629	0.799	275.891	0.2	1
1	184.062	-0.629	0.799	275.891	0.2	1
1	184.102	-0.629	0.799	275.891	0.2	1
1	184.202	-0.629	0.799	275.891	0.2	1
1	184.254	-0.629	0.799	275.891	0.2	1
1	184.342	-0.629	0.799	275.891	0.2	1
1	184.418	-0.629	0.799	275.891	0.2	1
1	184.486	-0.629	0.799	275.891	0.2	1
1	184.578	-0.629	0.799	275.891	0.2	1
1	184.658	-0.629	0.799	275.891	0.2	1
1	184.738	-0.629	0.799	275.891	0.2	1
1	184.818	-0.629	0.799	275.891	0.2	1
1	184.898	-0.629	0.799	275.891	0.2	1
1	184.966	-0.629	0.799	275.891	0.2	1
1	185.030	-0.629	0.799	275.891	0.2	1
1	185.107	-0.629	0.799	275.891	0.2	1
1	185.182	-0.629	0.799	275.891	0.2	1
1	185.214	-0.629	0.799	275.891	0.2	1
1	185.290	-0.629	0.799	275.891	0.2	1
1	185.390	-0.629	0.799	275.891	0.2	1
1	185.459	-0.629	0.799	275.891	0.2	1
1	185.478	-0.629	0.799	275.891	0.2	1
1	185.578	-0.629	0.799	275.891	0.2	1
1	185.643	-0.629	0.799	275.891	0.2	1
1	185.714	-0.629	0.799	275.891	0.2	1
1	185.782	-0.629	0.799	275.891	0.2	1
1	185.807	-0.629	0.799	275.891	0.2	1
1	185.907	-0.629	0.799	273.491	0.2	1
1	185.963	-0.629	0.799	271.399	0.2	1
1	186.055	-0.629	0.799	265.967	0.2	1
1	186.127	-0.629	0.799	260.397	0.2	1
1	186.191	-0.629	0.799	255.313	0.2	1
1	186.291	-0.629	0.799	247.313	0.2	1
1	186.366	-0.629	0.799	241.287	0.2	1
1	186.422	-0.629	0.799	236.794	0.2	1
1	186.486	-0.629	0.799	231.658	0.2	1
